Timestamp,Gesture_Label,Flex1,Flex2,Flex3,Flex4,Flex5,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp
1750966329,Goodbye,3667,4095,4095,3911,4095,16552,-1244,656,17,948,464,33.33
1750966331,Goodbye,3689,4071,4095,3918,4095,16920,-1036,-528,-361,-191,-160,33.28
1750966333,Goodbye,3675,3924,3661,3818,4095,16732,-2040,2996,-3505,2270,-1758,33.33
1750966335,Goodbye,3670,3779,4095,3782,4095,16648,16,432,-1289,-4007,1516,33.33
1750966337,Goodbye,3697,4095,4095,3938,4095,16308,512,2344,-303,922,-766,33.38
1750966339,Goodbye,3664,3760,4095,3674,4095,15864,-808,4408,-5544,-236,1374,33.38
1750966341,Goodbye,3718,4080,3729,3901,4095,16320,780,2136,-471,304,294,33.38
1750966343,Goodbye,3723,4089,3735,3979,4095,16752,72,2880,-89,167,-384,33.33
1750966345,Goodbye,3686,4058,3706,3917,4095,16680,132,2716,-458,7,-267,33.28
1750966464,I'm Sick,3484,3765,4095,3233,4095,17312,-516,-1336,678,175,21,33.71
1750966466,I'm Sick,3530,3721,4095,3226,4095,16376,-3312,-1436,179,540,-602,33.71
1750966468,I'm Sick,3521,3725,4095,3239,4095,16392,-3420,-1364,-611,-293,-162,33.85
1750966470,I'm Sick,3510,3741,4095,3207,4095,16564,-3760,-1620,-323,-155,-74,33.71
1750966472,I'm Sick,3485,3727,4095,3218,4095,16600,-3712,-1776,-472,39,-267,33.8
1750966474,I'm Sick,3485,3698,4095,3237,4095,16648,-3492,-1652,-559,-70,-210,33.66
1750966476,I'm Sick,3555,3729,4095,3219,4095,16504,-4092,-1476,-274,85,-324,33.75
1750966478,I'm Sick,3495,3730,4095,3235,4095,16660,-3536,-1424,-389,-94,-62,33.71
1750966480,I'm Sick,3488,3717,4095,3227,4095,16460,-3536,-1492,-386,49,-491,33.75
1750966482,I'm Sick,3485,3738,4095,3237,4095,12268,12244,768,1481,2100,-12763,33.75
1750966484,I'm Sick,3473,3730,4095,3234,4095,16768,-4124,-1244,-524,-150,-238,33.71
1750966486,I'm Sick,3476,3725,4095,3233,4095,10068,9084,-2196,-3257,2325,21938,33.75
1750966488,I'm Sick,3463,3721,4095,3195,4095,13108,6864,-1564,2684,-90,-13949,33.66
1750966490,I'm Sick,3445,3664,4095,3025,4095,16644,-2624,-360,-335,128,-438,33.71
1750966492,I'm Sick,3438,3696,4095,3132,4095,4468,16024,-3184,-57,-153,-2653,33.75
1750966494,I'm Sick,3431,3686,4095,3248,4095,12844,3028,-248,2243,174,-20279,33.71
1750966496,I'm Sick,3418,3698,4095,3249,4095,14536,140,-740,1514,-3,-14722,33.66
1750966498,I'm Sick,3415,3684,2994,3261,4095,14908,-3364,468,2458,-1766,-9886,33.75
1750966500,I'm Sick,3395,3728,4095,3241,4095,15388,-2872,80,-683,934,3383,33.75
1750966502,I'm Sick,3373,3709,4095,3235,4095,14280,-1124,-552,-846,744,10639,33.75
1750966505,I'm Sick,3381,3700,4095,3248,4095,16228,-2016,-40,-339,111,-1946,33.71
1750966507,I'm Sick,3383,3691,4095,3265,4095,9136,15944,-2080,-172,-3131,-14315,33.66
1750966509,I'm Sick,3371,3701,4095,3257,4095,5420,16868,-1756,2392,1774,-6987,33.75
1750966511,I'm Sick,3376,3706,4095,3267,4095,10428,14080,-2476,1683,-1171,-14019,33.71
1750966513,I'm Sick,3355,3696,4095,3269,4095,12604,7904,-1520,318,-701,-15050,33.71
1750966515,I'm Sick,3349,3691,4095,3239,4095,14688,-324,-552,939,-2095,-12736,33.8
1750966517,I'm Sick,3365,3722,4095,3257,4095,8944,14224,-1088,2584,-3824,-18895,33.8
1750966519,I'm Sick,3367,3703,4095,3280,4095,12504,7656,-1336,-1843,-3947,-17568,33.8
1750966521,I'm Sick,3359,3691,4095,3274,4095,10868,5156,-1116,4832,-2556,-23194,33.8
1750966523,I'm Sick,3351,3706,4095,3291,4095,11888,9676,-2648,1517,-961,-14743,33.66
1750966525,I'm Sick,3366,3726,4095,3266,4095,15108,468,-192,993,-3083,-11035,33.75
1750966527,I'm Sick,3344,3722,4095,3244,4095,16664,1172,188,-489,-235,-367,33.71
1750966529,I'm Sick,3344,3712,4095,3274,4095,14840,1596,-444,1491,-1914,-12074,33.75
1750966531,I'm Sick,3355,3696,4095,3298,4095,15748,-2248,-128,967,-1567,-6429,33.71
1750966533,I'm Sick,3351,3715,4095,3306,4095,14932,-600,-828,3246,-2616,-13604,33.75
1750966535,I'm Sick,3310,3698,4095,3312,4095,16340,-1580,-684,257,-636,-2841,33.75
1750966571,I'm Sick,3499,3751,3011,3341,4095,16140,-3664,-1304,-243,160,-387,33.8
1750966573,I'm Sick,3510,3664,2982,3369,4095,16704,-3744,-828,-91,6,-165,33.89
1750966575,I'm Sick,3515,3777,2990,3357,4095,16508,-3428,-612,-329,-93,-288,33.85
1750966577,I'm Sick,3479,3747,3024,3329,4095,7612,12732,-2680,-3406,1821,27371,33.85
1750966579,I'm Sick,3462,3729,3004,3329,4095,16372,-2288,-528,-2200,-1280,-2909,33.85
1750966581,I'm Sick,3423,3713,3024,3343,4095,4628,17584,-3736,-2405,3370,23655,33.8
1750966583,I'm Sick,3427,3747,3008,3360,4095,14332,-4288,-1544,-316,481,7267,33.75
1750966585,I'm Sick,3410,3719,3031,3393,4095,2300,19628,-5532,227,-6038,-19616,33.85
1750966587,I'm Sick,3415,3747,2992,3371,4095,13472,-2572,-52,-1993,1196,14955,33.85
1750966589,I'm Sick,3390,3735,2994,3419,4095,2316,19900,-6032,3093,-1253,-12258,33.8
1750966591,I'm Sick,3395,3693,2992,3349,4095,13152,-1628,-424,-225,1408,13802,33.8
1750966593,I'm Sick,3347,3567,2983,3381,4095,15984,212,-392,995,2776,-5243,33.75
1750966699,Why?,3707,4030,4095,3750,4095,12284,9156,-4960,-123,841,528,34.08
1750966701,Why?,3671,3921,4095,3729,4095,12156,11180,-4032,-549,-121,-291,34.04
1750966703,Why?,3677,3978,4095,3735,4095,2304,15864,-5400,-438,3042,-1102,34.04
1750966705,Why?,3657,3955,4095,3687,4095,4544,15520,-4084,57,-431,382,33.99
1750966707,Why?,3647,3971,4095,3666,4095,5544,15268,-6148,-1049,-484,-1313,33.99
1750966709,Why?,3661,3869,4095,3691,4095,4124,16384,-4932,1211,556,1141,33.94
1750966711,Why?,3387,3961,4095,3675,4095,4452,15640,-5284,-1217,-824,-343,33.94
1750966713,Why?,3216,3964,4095,3583,4095,4436,15528,-4896,-1064,-138,-420,33.99
1750966715,Why?,3763,3980,4095,3669,4095,4224,15016,-4568,48,-66,8,33.94
1750966717,Why?,3755,3952,4095,3620,4095,3908,15112,-4180,-1403,-845,-1191,33.85
1750966719,Why?,3728,3933,4095,3679,4095,3916,15816,-4336,20,491,105,33.89
1750967385,Why?,3741,3927,4095,3747,4095,10228,13472,-1900,-536,123,-311,33.71
1750967387,Why?,3765,3893,4095,3750,4095,9332,13788,-1176,-850,139,-350,33.71
1750967389,Why?,3727,3924,4095,3743,4095,9400,13900,-1248,-436,76,-358,33.8
1750967391,Why?,3722,3888,4095,3738,4095,9264,14012,-1372,-311,-137,-179,33.71
1750967393,Why?,3744,3892,4095,3714,4095,9064,14168,-1492,-466,-18,-286,33.71
1750967395,Why?,3725,3903,4095,3675,4095,9040,14132,-1340,-440,91,-309,33.75
1750967397,Why?,3730,3910,4095,3697,4095,8908,13908,-1308,-336,-89,-114,33.85
1750967399,Why?,3696,3896,4095,3664,4095,8768,14204,-1172,-429,-141,-247,33.8
1750967401,Why?,3641,3898,4095,3667,4095,8712,13932,-924,-568,-142,-192,33.8
1750967403,Why?,3743,3901,4095,3659,4095,8692,14364,-1080,-439,-49,-201,33.8
1750967405,Why?,3743,3910,4095,3661,4095,9708,13168,-1728,-793,-270,-196,33.8
1750967407,Why?,3715,3895,4095,3649,4095,9044,14304,-1268,-702,-356,-117,33.8
1750967409,Why?,3719,3854,4095,3649,4095,9268,14016,-1424,-477,-51,-94,33.75
1750967411,Why?,3721,3914,4095,3695,4095,10072,13860,-2156,1814,-131,981,33.71
1750967413,Why?,3718,3902,4095,3653,4095,7972,12712,-5984,-7237,881,2835,33.71
1750967415,Why?,3711,3935,4095,3639,4095,6768,14008,-4764,-42,-187,90,33.71
1750967417,Why?,3707,3901,4095,3656,4095,5724,15380,-4436,-784,-214,491,33.8
1750967419,Why?,3701,3902,4095,3733,4095,6708,14604,-4544,-559,-13,-323,33.71
1750967421,Why?,3699,3857,4095,3632,4095,6496,14856,-4964,-405,-225,-377,33.75
1750967423,Why?,3786,3740,4095,3712,4095,7212,14484,-5160,-314,252,-319,33.66
1750967425,Why?,3698,3894,4095,3632,4095,7480,14536,-5032,-438,172,-310,33.71
1750967427,Why?,3699,3904,4095,3633,4095,7100,14468,-4644,-472,-84,-184,33.75
1750967429,Why?,3716,3886,4095,3648,4095,7076,14668,-4632,-548,81,-233,33.8
1750967431,Why?,3719,3925,4095,3646,4095,7080,14656,-4300,-366,-156,-112,33.8
1750967433,Why?,3700,3899,4095,3646,4095,7116,14672,-4240,-401,46,-208,33.71
1750967435,Why?,3715,3935,4095,3618,4095,7108,14620,-4292,-420,-62,-161,33.71
1750967437,Why?,3697,3975,4095,3623,4095,7192,14728,-4692,-434,-87,-172,33.61
1750967439,Why?,3661,3901,4095,3635,4095,7200,14556,-4388,-484,134,-209,33.71
1750967441,Why?,3694,3886,4095,3632,4095,6944,14800,-4160,-648,85,-43,33.71
1750967443,Why?,3696,3885,4095,3633,4095,7216,14644,-4472,-489,-17,-239,33.75
1750967445,Why?,3678,3893,4095,3632,4095,7112,14608,-4256,-417,50,-251,33.71
1750967447,Why?,3680,3867,4095,3583,4095,7196,14568,-3984,-357,-101,-77,33.75
1750967449,Why?,3696,3872,4095,3635,4095,7144,14536,-4308,-691,-105,-282,33.66
1750967451,Why?,3699,3878,4095,3623,4095,7092,14924,-4432,-470,108,-263,33.71
1750967453,Why?,3684,3856,4095,3632,4095,7216,14824,-4304,-224,-239,-57,33.71
1750967455,Why?,3691,3888,4095,3637,4095,6956,14676,-4268,-492,35,-185,33.57
1750967457,Why?,3696,3877,4095,3632,4095,7212,14672,-4372,-641,243,-337,33.71
1750967459,Why?,3701,3888,4095,3630,4095,7072,14708,-4028,-486,-100,-188,33.71
1750967461,Why?,3707,3894,4095,3623,4095,6972,14948,-4244,-313,45,-150,33.71
1750967463,Why?,3694,3901,4095,3605,4095,6900,14796,-4256,-389,21,-242,33.57
1750967986,You,3902,3191,4095,3670,4095,12276,11152,-928,-599,246,-27,33.71
1750967988,You,3879,3199,4095,3676,4095,12376,11664,-436,-289,61,94,33.71
1750967990,You,3845,3201,4095,3643,4095,12420,11608,-804,-409,184,-273,33.71
1750967992,You,3850,3190,4095,3664,4095,12376,11324,-580,-427,-56,-308,33.66
1750967994,You,3824,3188,4095,3666,4095,12468,11192,-604,-262,72,-210,33.66
1750967996,You,3774,3201,4095,3683,4095,12440,11356,-424,-315,32,-23,33.75
1750967998,You,3759,3196,4095,3667,4095,12512,11424,-244,-301,-76,-128,33.75
1750968000,You,3698,3189,4095,3678,4095,12468,11324,-360,-467,-21,-369,33.8
1750968002,You,3719,3205,4095,3665,4095,12328,11512,-228,-500,-92,-111,33.75
1750968004,You,3821,3202,4095,3655,4095,12564,11716,28,-418,113,-238,33.61
1750968006,You,3807,3197,4095,3664,4095,12396,11124,-332,-363,2,-218,33.71
1750968008,You,3822,3200,4095,3656,4095,12456,11336,-348,-417,-186,-188,33.8
1750968010,You,3827,3184,4095,3660,4095,12468,11484,-68,-456,4,-161,33.75
1750968012,You,3803,3197,4095,3659,4095,12352,11276,-256,-416,39,-183,33.71
1750968014,You,3825,3200,4095,3664,4095,12284,11440,-428,-236,135,-230,33.71
1750968016,You,3830,3190,4095,3653,4095,12488,10988,-216,-548,-208,-222,33.8
1750968018,You,3824,3199,4095,3652,4095,12420,11036,-220,-424,20,-171,33.75
1750968020,You,3834,3203,4095,3613,4095,12352,11556,-304,-560,-86,-220,33.75
1750968022,You,3772,3195,4095,3654,4095,12576,11280,-212,-393,56,-119,33.71
1750968024,You,3819,3199,4095,3653,4095,12380,11260,-296,-538,-26,-145,33.71
1750968026,You,3822,3210,4095,3650,4095,12388,11328,-480,-495,82,-190,33.85
1750968028,You,3808,3185,4095,3652,4095,12528,11224,-368,-462,-55,-214,33.8
1750968030,You,3803,3195,4095,3664,4095,12592,11408,-452,-432,28,-232,33.75
1750968033,You,3810,3188,4095,3650,4095,12344,11720,-516,-657,-246,-163,33.85
1750968035,You,3850,3183,4095,3650,4095,12264,11176,-1052,-460,101,-249,33.89
1750968037,You,3802,3188,4095,3643,4095,12292,11576,-1652,-463,155,-126,33.8
1750968039,You,3801,3195,4095,3646,4095,12368,11596,-548,-519,17,-261,33.89
1750968041,You,3817,3194,4095,3661,4095,11952,11208,2560,-519,74,-272,33.85
1750968043,You,3873,3175,4095,3695,4095,12164,11760,-1560,-291,64,-192,33.75
1750968045,You,3808,3197,4095,3646,4095,11756,11716,1652,-397,-45,-154,33.8
1750968047,You,3819,3195,4095,3642,4095,11676,12204,-1660,-427,279,-123,33.8
1750968049,You,3821,3196,4095,3636,4095,11944,11732,1332,-410,-451,-229,33.8
1750968051,You,3825,3202,4095,3637,4095,11912,11768,-1628,-510,-203,-198,33.89
1750968053,You,3801,3201,4095,3638,4095,11616,12008,1076,-353,13,-174,33.75
1750968055,You,3799,3201,4095,3639,4095,11756,12040,-1728,-386,42,-286,33.85
1750968057,You,3779,3198,4095,3646,4095,11784,11996,876,-441,-222,-178,33.89
1750968059,You,3785,3198,4095,3649,4095,11800,11952,-2212,-389,-263,-282,33.89
1750968061,You,3777,3193,4095,3634,4095,12048,11688,-1384,-433,185,-80,33.8
1750968063,You,3771,3191,4095,3643,4095,11832,11752,-1112,-446,250,-190,33.75
1750968065,You,3803,3188,4095,3646,4095,11944,11828,-1132,-467,-165,-207,33.85
1750968067,You,3803,3201,4095,3649,4095,11908,12096,-792,-523,-97,-187,33.85
1750968069,You,3799,3193,4095,3629,4095,11904,11792,-1104,-399,38,-162,33.8
1750968071,You,3803,3216,4095,3644,4095,11984,11840,-1020,-624,-22,-195,33.75
1750968073,You,3790,3185,4095,3627,4095,11904,12180,-700,-321,-121,-273,33.71
1750968075,You,3793,3191,4095,3650,4095,11768,11796,-812,-441,60,-192,33.94
1750968077,You,3802,3197,4095,3623,4095,11720,11840,-716,-607,-191,-208,33.89
1750968079,You,3762,3197,4095,3637,4095,11776,12244,-872,-418,112,-194,33.8
1750968081,You,3788,3187,4095,3651,4095,11764,11912,-144,-501,-88,-148,33.8
1750968083,You,3773,3188,4095,3647,4095,11656,12140,52,-487,90,-166,33.94
1750968085,You,3785,3197,4095,3643,4095,11604,12132,-264,-606,158,-134,33.85
1750968087,You,3792,3185,4095,3641,4095,11300,11640,-588,-328,-269,-226,33.99
1750968089,You,3791,3184,4095,3638,4095,11760,12316,-76,-692,188,-281,33.8
1750968175,What?,3600,3354,3087,3355,4095,12548,3492,-15092,-5247,-1057,-1513,33.71
1750968177,What?,3535,3383,3093,3389,4095,14568,4736,4160,-21530,7585,5795,33.71
1750968179,What?,3548,3409,3087,3399,4095,14668,-1688,7536,-18038,4966,1842,33.71
1750968181,What?,3559,3418,3069,3374,4095,13500,5212,2912,32767,-8571,-5667,33.75
1750968183,What?,3563,3409,3088,3351,4095,9192,5124,-14460,591,-625,-593,33.75
1750968185,What?,3573,3397,3071,3339,4095,10416,4420,-13780,-594,145,-336,33.66
1750968187,What?,3570,3399,3057,3349,4095,10628,2832,-13540,489,-155,201,33.75
1750968189,What?,3561,3393,3066,3329,4095,11276,10564,-11108,-30135,3260,3358,33.57
1750968191,What?,3578,3438,3088,3385,4095,11472,12040,-8252,-29423,6638,9833,33.66
1750968193,What?,3538,3431,3066,3369,4095,10984,5148,-5168,32767,-7868,-17983,33.75
1750968195,What?,3568,3418,3081,3326,4095,11636,6460,-13780,4571,257,-655,33.71
1750968197,What?,3555,3446,3066,3355,4095,12412,9392,-13640,-16526,5421,1244,33.57
1750968199,What?,3563,3425,3088,3367,4095,10484,10796,-11904,-23060,5413,5902,33.57
1750968201,What?,3583,3404,3125,3469,4095,13088,10428,-14620,32767,-3710,-5054,33.61
1750968203,What?,3569,3409,3047,3424,4095,14052,6692,-4340,-32768,5935,7719,33.71
1750968205,What?,3533,3400,4095,3344,4095,11400,9004,-15384,32767,-8612,-8058,33.66
1750968207,What?,3568,3345,4095,3367,4095,10964,10120,-15564,-32768,9435,7772,33.61
1750968209,What?,3536,3422,3071,3349,4095,11328,7944,-13616,32767,-16026,-13574,33.57
1750968211,What?,3550,3419,3087,3341,4095,12336,6408,-13012,-10857,3128,2472,33.61
1750968213,What?,3522,3467,4095,3399,4095,13532,-1772,6328,29156,-10086,-8297,33.57
1750968215,What?,3502,3427,3098,3349,4095,10456,4472,-14764,-3648,1316,1205,33.61
1750968217,What?,3527,3455,3089,3399,4095,14168,-2064,2456,-24098,6243,6845,33.61
1750968219,What?,3527,3493,3117,3369,4095,10804,7116,-15908,388,-1443,-2899,33.66
1750968221,What?,3513,3440,3106,3419,4095,13948,-1772,1708,-32768,13509,9756,33.61
1750968223,What?,3530,3426,3113,3393,4095,9252,2712,-15328,-2314,301,38,33.57
1750968225,What?,3527,3427,3120,3398,4095,10952,8988,-16500,32767,-15840,-10926,33.57
1750968227,What?,3504,3442,3123,3429,4095,14100,-6592,2280,2667,-658,-2313,33.52
1750968229,What?,3509,3425,3143,3407,4095,13856,5048,-484,-32768,8903,12581,33.47
1750968231,What?,3509,3447,3103,3395,4095,11532,5756,-1916,-32768,10807,12564,33.57
1750968233,What?,3503,3423,3102,3409,4095,11104,7612,-4224,-32768,12516,19110,33.52
1750968235,What?,3527,3418,3091,3378,4095,12096,10840,-2368,-32768,2517,16634,33.61
1750968237,What?,3444,3429,3120,3392,4095,9728,10584,-16444,-15696,781,7948,33.57
1750968239,What?,3537,3440,3103,3402,4095,9744,9104,-14672,-35,-752,-1219,33.52
1750968241,What?,3521,3409,3102,3395,4095,11944,10184,-16892,32767,-9632,-4018,33.61
1750968243,What?,3523,3469,3136,3403,4095,13964,-2100,4952,32767,-5228,-9365,33.47
1750968245,What?,3532,3458,3131,3393,4095,13764,5560,-1760,32767,-5230,-13223,33.52
1750968247,What?,3536,3452,3133,3379,4095,13500,-996,7532,19557,-958,-15392,33.47
1750968249,What?,3536,3445,3120,3382,4095,13300,3084,3420,32767,-6238,-9823,33.42
1750968251,What?,3504,3520,3147,3465,4095,13264,4916,804,-32768,6664,6781,33.47
1750968253,What?,3523,3505,3152,3420,4095,9568,3224,-12564,102,971,-791,33.52
1750968255,What?,3471,3489,3137,3405,4095,11772,10176,-14360,32767,-12791,-2023,33.52
1750968257,What?,3458,3461,3125,3408,4095,13376,6784,-2936,-19423,3305,2157,33.57
1750968259,What?,3451,3467,3127,3389,4095,11368,6176,-17816,32767,-13032,1570,33.38
1750968261,What?,3485,3426,3127,3454,4095,13308,5644,2316,5696,-1580,-7540,33.52
1750968263,What?,3470,3449,3106,3410,4095,10112,7208,-16384,-30972,812,-1411,33.47
1750968265,What?,3513,3459,4095,3427,4095,10036,1692,-14836,5890,835,1567,33.47
1750968267,What?,3447,3472,3184,3409,4095,12244,6700,-9752,32767,-10080,-13235,33.38
1750968269,What?,3428,3440,3124,3485,4095,14216,796,3460,-25742,8427,3121,33.42
1750968271,What?,3408,3443,3121,3341,4095,11852,1460,-13192,-327,44,-88,33.42
1750968352,Come Here,3702,3209,4095,3774,4095,12016,-480,8968,2371,12432,51,33.66
1750968354,Come Here,3721,3173,4095,3747,4095,13512,-1912,9004,-1344,-543,-171,33.71
1750968356,Come Here,3707,3194,4095,3775,4095,9848,-664,10444,-1430,-14463,2093,33.66
1750968358,Come Here,3662,3213,4095,3768,4095,17472,-1724,-8312,-2690,-14594,-909,33.57
1750968360,Come Here,3687,3234,4095,3770,4095,16716,-464,-8660,-198,-7785,-925,33.52
1750968362,Come Here,3702,3217,4095,3757,4095,11604,-1436,10728,459,6686,-278,33.66
1750968364,Come Here,3696,3243,4095,3758,4095,16476,-764,-6488,-4118,-14869,-6322,33.61
1750968366,Come Here,3708,3247,4095,3747,4095,12124,-1600,2740,-1177,18348,690,33.52
1750968368,Come Here,3691,3255,4095,3780,4095,14104,-948,3068,1103,-13802,-1603,33.61
1750968370,Come Here,3698,3227,4095,3734,4095,21492,3332,-15768,-100,-632,1296,33.52
1750968372,Come Here,3696,3233,4095,3734,4095,7252,-1204,15572,-1061,6333,-1390,33.52
1750968374,Come Here,3677,3235,4095,3727,4095,17612,2680,-12212,-4975,-10462,-6358,33.52
1750968376,Come Here,3687,3231,4095,3765,4095,13056,-1448,7608,58,11036,898,33.42
1750968378,Come Here,3677,3234,4095,3786,4095,17088,2096,-9872,-638,-12764,-3201,33.47
1750968380,Come Here,3679,3232,4095,3738,4095,12224,96,9364,-466,10420,1631,33.57
1750968382,Come Here,3702,3251,4095,3747,4095,17772,1820,-9640,1966,-12832,-2215,33.47
1750968384,Come Here,3683,3234,4095,3713,4095,12456,-1048,6360,1410,13220,2878,33.47
1750968386,Come Here,3695,3229,4095,3776,4095,16160,-440,-3580,-3146,-9685,-3411,33.52
1750968388,Come Here,3678,3243,4095,3746,4095,17300,3244,-10684,-1121,17910,5974,33.57
1750968390,Come Here,3696,3256,4095,3760,4095,10452,-2280,12084,563,-6944,-896,33.57
1750968392,Come Here,3696,3236,4095,3734,4095,17000,1236,-3288,191,-5886,-2272,33.33
1750968394,Come Here,3683,3238,4095,3735,4095,19264,4028,-11308,2258,13956,6254,33.47
1750968396,Come Here,3697,3248,4095,3743,4095,12676,-2640,8628,-2594,-7194,-3076,33.52
1750968398,Come Here,3670,3237,4095,3722,4095,14252,1260,-1228,-3042,-14017,-5359,33.42
1750968400,Come Here,3673,3225,4095,3725,4095,11348,-2048,8456,-1107,12779,2736,33.57
1750968402,Come Here,3664,3233,4095,3730,4095,20044,3904,-13548,631,-64,271,33.42
1750968404,Come Here,3675,3247,4095,3749,4095,13524,-1504,1304,195,-16716,-3600,33.57
1750968406,Come Here,3680,3234,4095,3735,4095,16480,1224,-7588,-1318,18015,3697,33.47
1750968408,Come Here,3702,3210,4095,3747,4095,13644,-812,3956,-728,-14588,-2529,33.47
1750968410,Come Here,3693,3247,4095,3724,4095,12876,-620,5204,-1320,14283,1173,33.47
1750968412,Come Here,3683,3246,4095,3741,4095,13980,524,-4256,909,-19243,-4163,33.47
1750968414,Come Here,3690,3239,4095,3719,4095,12992,-1544,-228,1241,18600,4074,33.38
1750968416,Come Here,3696,3231,4095,3889,4095,15456,-228,1172,-2505,-11962,-3681,33.42
1750968418,Come Here,3694,3238,4095,3750,4095,15756,940,-5476,-1768,16292,3559,33.42
1750968420,Come Here,3681,3297,4095,3734,4095,14120,-376,2972,-1301,-13750,-1916,33.47
1750968422,Come Here,3576,3243,4095,3722,4095,14832,-232,-2056,75,15605,4671,33.38
1750968424,Come Here,3664,3130,4095,3701,4095,16024,-332,900,-2413,10973,581,33.42
1750968426,Come Here,3647,3237,4095,3729,4095,15344,644,-1612,-1626,-15577,-4914,33.42
1750968428,Come Here,3665,3215,4095,3755,4095,12128,-208,4152,-1353,16889,2723,33.52
1750968430,Come Here,3668,3209,4095,3735,4095,14884,-760,1900,-3333,-12898,-4332,33.42
1750968432,Come Here,3683,3245,4095,3759,4095,16784,60,-7120,-1206,17452,1815,33.52
1750968434,Come Here,3678,3247,4095,3728,4095,15420,940,-1980,256,-14884,-1966,33.52
1750968436,Come Here,3683,3237,4095,3706,4095,11612,-1060,8424,414,13899,1793,33.47
1750968438,Come Here,3682,3230,4095,3718,4095,17228,3484,-7476,300,-8734,-3940,33.42
1750968440,Come Here,3690,3238,4095,3733,4095,11420,-148,10260,-1062,11435,-234,33.38
1750968442,Come Here,3671,3221,4095,3718,4095,19128,3160,-11348,2058,-11904,-2591,33.52
1750968444,Come Here,3661,3235,4095,3719,4095,9320,-1820,14448,-922,-1203,248,33.42
1750968446,Come Here,3671,3236,4095,3732,4095,18768,3208,-10100,-550,29,325,33.42
1750968448,Come Here,3673,3233,4095,3717,4095,9816,192,12804,-1101,-6505,-788,33.33
1750968450,Come Here,3664,3227,4095,3762,4095,18152,3784,-9988,-1276,-3911,-1288,33.33
1750968452,Come Here,3663,3232,4095,3727,4095,11020,-924,11572,-734,-6529,-1222,33.38
1750968454,Come Here,3653,3230,4095,3707,4095,13464,-1504,-1472,-1222,-11821,-5636,33.52
1750968456,Thank You,3537,3276,3088,3312,4095,1924,8576,14168,653,926,-1452,33.71
1750968458,Thank You,3541,3283,4095,3318,4095,1140,7096,15384,-20199,11518,-20336,33.66
1750968460,Thank You,3523,3264,4095,3287,4095,4412,7532,13380,-3901,-194,-1349,33.57
1750968462,Thank You,3519,3263,4095,3268,4095,5096,14520,13140,19940,-12934,19327,33.57
1750968464,Thank You,3536,3279,4095,3295,4095,14768,3644,1868,3638,8163,3391,33.61
1750968466,Thank You,3472,3271,4095,3258,4095,16584,2688,1964,1844,-627,-294,33.61
1750968611,Thank You,3515,3277,4095,3285,4095,14588,2516,5992,-6068,-1959,-3644,33.61
1750968613,Thank You,3498,3280,4095,3269,4095,6316,11284,9324,-5335,7743,-16503,33.66
1750968616,Thank You,3516,3280,4095,3269,4095,2960,12500,17460,4197,-1346,1803,33.61
1750968618,Thank You,3487,3267,4095,3265,4095,14440,1160,3968,9420,12622,7107,33.61
1750968620,Thank You,3499,3262,4095,3262,4095,14164,-52,2844,-32768,-8057,-16718,33.71
1750968622,Thank You,3534,3264,4095,3254,4095,3336,11608,14360,9988,-5915,4478,33.57
1750968624,Thank You,3479,3245,4095,3254,4095,15344,-296,5136,510,3177,-269,33.61
1750968626,Thank You,3505,3229,4095,3280,4095,15292,3352,3820,2120,227,-817,33.52
1750968628,Thank You,3497,3235,3037,3301,4095,4540,14660,14556,-2433,6370,-6675,33.61
1750968630,Thank You,3473,3264,3002,3299,4095,6024,10844,13256,-1626,12415,-14113,33.61
1750968632,Thank You,3509,3287,4095,3271,4095,12108,6308,-3628,17155,13615,20453,33.57
1750968634,Thank You,3506,3281,4095,3264,4095,16684,1920,2312,607,316,246,33.61
1750968636,Thank You,3476,3293,4095,3274,4095,14048,-3024,4556,-32768,-4481,-19062,33.52
1750968638,Thank You,3518,3265,4095,3289,4095,2340,9552,15156,-3390,7260,-7112,33.52
1750968640,Thank You,3525,3264,3013,3281,4095,1908,15096,15792,16790,-9574,10665,33.61
1750968642,Thank You,3561,3275,4095,3268,4095,14780,1524,3916,498,8325,3603,33.52
1750968644,Thank You,3566,3279,4095,3290,4095,11628,6664,-2040,32767,3419,29249,33.66
1750968646,Thank You,3535,3260,4095,3264,4095,14644,1500,6028,-10416,-1934,-5179,33.57
1750968648,Thank You,3526,3241,3006,3279,4095,616,11532,17804,-3957,8685,-9041,33.66
1750968650,Thank You,3518,3234,2975,3266,4095,5512,16352,9784,32767,-11314,18825,33.61
1750968652,Thank You,3536,3248,4095,3282,4095,15752,-816,4452,179,2363,2050,33.57
1750968654,Thank You,3537,3257,4095,3198,4095,15204,2880,1252,-31972,-4565,-25878,33.61
1750968656,Thank You,3511,3234,2979,3424,4095,92,11004,15240,1439,4140,-4391,33.61
1750968658,Thank You,3520,3252,3019,3281,4095,9948,12136,-1556,27118,1269,26219,33.57
1750968660,Thank You,3511,3234,4095,3299,4095,15916,416,2084,-32179,-8443,-16089,33.52
1750968662,Thank You,3530,3247,4095,3306,4095,16516,2856,2108,-174,220,-224,33.66
1750968664,Thank You,3504,3250,4095,3309,4095,14580,2968,4192,-19355,-5870,-8230,33.61
